,0,0,0
887,2021-06-29,33.875,26.562426
888,2021-06-30,23.815,26.562426
889,2021-07-01,18.794,26.562426
890,2021-07-02,35.214,26.562426
891,2021-07-03,30.112,26.562426
892,2021-07-04,45.46,26.562426
893,2021-07-05,437.72,520.20087
894,2021-07-06,276.177,216.08676
895,2021-07-07,162.176,26.562426
896,2021-07-08,104.488,26.562426
897,2021-07-09,115.4,26.562426
898,2021-07-10,131.786,26.562426
899,2021-07-11,191.407,26.562426
900,2021-07-12,165.425,26.562426
901,2021-07-13,128.107,26.562426
902,2021-07-14,90.337,26.562426
903,2021-07-15,68.643,26.562426
904,2021-07-16,63.248000000000005,26.562426
905,2021-07-17,59.282999999999994,26.562426
906,2021-07-18,42.909,26.562426
907,2021-07-19,42.932,26.562426
908,2021-07-20,37.465,26.562426
909,2021-07-21,37.485,26.562426
910,2021-07-22,37.497,26.562426
911,2021-07-23,33.993,26.562426
912,2021-07-24,20.994,26.562426
913,2021-07-25,20.998,26.562426
914,2021-07-26,21.016,26.562426
915,2021-07-27,21.012,26.562426
916,2021-07-28,15.497,26.562426
917,2021-07-29,9.993,26.562426
918,2021-07-30,15.501999999999999,26.562426
919,2021-07-31,9.994,26.562426
920,2021-08-01,15.494,26.562426
921,2021-08-02,36.003,26.562426
922,2021-08-03,47.026,26.562426
923,2021-08-04,36.015,26.562426
924,2021-08-05,24.997,26.562426
925,2021-08-06,19.485,26.562426
926,2021-08-07,13.982,26.562426
927,2021-08-08,30.512000000000004,26.562426
928,2021-08-09,19.495,26.562426
929,2021-08-10,80.155,26.562426
930,2021-08-11,102.392,26.562426
931,2021-08-12,85.974,26.562426
932,2021-08-13,47.211,26.562426
933,2021-08-14,36.114,26.562426
934,2021-08-15,63.921,26.562426
935,2021-08-16,91.845,26.562426
936,2021-08-17,58.492000000000004,26.562426
937,2021-08-18,36.169,26.562426
938,2021-08-19,64.136,26.562426
939,2021-08-20,92.197,26.562426
940,2021-08-21,58.67,26.562426
941,2021-08-22,58.71,26.562426
942,2021-08-23,64.382,26.562426
943,2021-08-24,53.166,26.562426
944,2021-08-25,58.843,26.562426
945,2021-08-26,104.106,26.562426
946,2021-08-27,87.315,26.562426
947,2021-08-28,59.038999999999994,26.562426
948,2021-08-29,49.598,26.562426
949,2021-08-30,38.247,26.562426
950,2021-08-31,32.57,26.562426
951,2021-09-01,43.984,26.562426
952,2021-09-02,204.188,26.562426
953,2021-09-03,182.329,26.562426
954,2021-09-04,107.944,26.562426
955,2021-09-05,73.435,26.562426
956,2021-09-06,56.117,26.562426
957,2021-09-07,56.173,26.562426
958,2021-09-08,102.848,26.562426
959,2021-09-09,179.227,26.562426
960,2021-09-10,127.113,26.562426
961,2021-09-11,86.192,26.562426
962,2021-09-12,68.649,26.562426
963,2021-09-13,50.97,26.562426
964,2021-09-14,45.096,26.562426
965,2021-09-15,39.192,26.562426
966,2021-09-16,27.353,26.562426
967,2021-09-17,27.136,26.562426
968,2021-09-18,20.932,26.562426
969,2021-09-19,26.862,26.562426
970,2021-09-20,20.942,26.562426
971,2021-09-21,20.933,26.562426
972,2021-09-22,50.636,26.562426
973,2021-09-23,45.229,26.562426
974,2021-09-24,39.306,26.562426
975,2021-09-25,27.405,26.562426
976,2021-09-26,27.416,26.562426
977,2021-09-27,27.409,26.562426
978,2021-09-28,21.1,26.562426
979,2021-09-29,20.45,26.562426
980,2021-09-30,32.394,26.562426
981,2021-10-01,50.315,26.562426
982,2021-10-02,38.066,26.562426
983,2021-10-03,39.255,26.562426
984,2021-10-04,29.714999999999996,26.562426
985,2021-10-05,35.679,26.562426
986,2021-10-06,89.514,26.562426
987,2021-10-07,167.715,26.562426
988,2021-10-08,132.101,26.562426
989,2021-10-09,96.14,26.562426
990,2021-10-10,78.096,26.562426
991,2021-10-11,84.239,26.562426
992,2021-10-12,120.80499999999999,26.562426
993,2021-10-13,108.858,26.562426
994,2021-10-14,84.567,26.562426
995,2021-10-15,66.37,26.562426
996,2021-10-16,60.288,26.562426
997,2021-10-17,66.434,26.562426
998,2021-10-18,54.215,26.562426
999,2021-10-19,48.134,26.562426
1000,2021-10-20,41.983,26.562426
1001,2021-10-21,35.823,26.562426
1002,2021-10-22,35.838,26.562426
1003,2021-10-23,35.828,26.562426
1004,2021-10-24,23.563,26.562426
1005,2021-10-25,23.555,26.562426
1006,2021-10-26,29.746,26.562426
1007,2021-10-27,23.592,26.562426
1008,2021-10-28,23.625,26.562426
1009,2021-10-29,23.608,26.562426
1010,2021-10-30,17.476,26.562426
1011,2021-10-31,23.548,26.562426
1012,2021-11-01,17.44,26.562426
1013,2021-11-02,19.988,26.562426
1014,2021-11-03,13.9,26.562426
1015,2021-11-04,20.035,26.562426
1016,2021-11-05,18.063,26.562426
1017,2021-11-06,11.97,26.562426
1018,2021-11-07,11.987,26.562426
1019,2021-11-08,18.098,26.562426
1020,2021-11-09,24.208,26.562426
1021,2021-11-10,24.218,26.562426
1022,2021-11-11,18.122,26.562426
1023,2021-11-12,18.124,26.562426
1024,2021-11-13,18.158,26.562426
1025,2021-11-14,12.07,26.562426
1026,2021-11-15,18.172,26.562426
1027,2021-11-16,12.091,26.562426
1028,2021-11-17,12.135,26.562426
1029,2021-11-18,18.193,26.562426
1030,2021-11-19,6.102,26.562426
1031,2021-11-20,18.23,26.562426
1032,2021-11-21,12.206,26.562426
1033,2021-11-22,12.206,26.562426
1034,2021-11-23,18.276,26.562426
1035,2021-11-24,18.278,26.562426
1036,2021-11-25,6.224,26.562426
1037,2021-11-26,12.275,26.562426
1038,2021-11-27,12.31,26.562426
1039,2021-11-28,12.294,26.562426
1040,2021-11-29,12.343,26.562426
1041,2021-11-30,6.341,26.562426
1042,2021-12-01,30.385,26.562426
1043,2021-12-02,36.413,26.562426
1044,2021-12-03,24.386,26.562426
1045,2021-12-04,24.397,26.562426
1046,2021-12-05,24.397,26.562426
1047,2021-12-06,18.409,26.562426
1048,2021-12-07,18.378,26.562426
1049,2021-12-08,18.418,26.562426
1050,2021-12-09,24.431,26.562426
1051,2021-12-10,12.454,26.562426
1052,2021-12-11,12.487,26.562426
1053,2021-12-12,18.46,26.562426
1054,2021-12-13,12.505,26.562426
1055,2021-12-14,12.524,26.562426
1056,2021-12-15,12.553,26.562426
1057,2021-12-16,12.56,26.562426
1058,2021-12-17,18.529,26.562426
1059,2021-12-18,12.587,26.562426
1060,2021-12-19,0.628,26.562426
1061,2021-12-20,12.644,26.562426
1062,2021-12-21,12.657,26.562426
1063,2021-12-22,12.675,26.562426
1064,2021-12-23,12.684,26.562426
1065,2021-12-24,12.759,26.562426
1066,2021-12-25,0.968,26.562426
1067,2021-12-26,12.751,26.562426
1068,2021-12-27,0.9799999999999999,26.562426
1069,2021-12-28,6.911,26.562426
1070,2021-12-29,6.943,26.562426
1071,2021-12-30,6.961,26.562426
1072,2021-12-31,6.997,26.562426
1073,2022-01-01,7.022,26.562426
1074,2022-01-02,8.061,26.562426
1075,2022-01-03,2.26,26.562426
1076,2022-01-04,2.367,26.562426
1077,2022-01-05,14.116,26.562426
1078,2022-01-06,2.508,26.562426
1079,2022-01-07,8.419,26.562426
1080,2022-01-08,1.632,26.562426
1081,2022-01-09,3.948,26.562426
1082,2022-01-10,8.661,26.562426
1083,2022-01-11,2.963,26.562426
1084,2022-01-12,8.832,26.562426
1085,2022-01-13,0.83,26.562426
1086,2022-01-14,2.654,26.562426
1087,2022-01-15,6.583,26.562426
1088,2022-01-16,0.0,26.562426
1089,2022-01-17,5.222,26.562426
1090,2022-01-18,0.179,26.562426
1091,2022-01-19,3.6930000000000005,26.562426
1092,2022-01-20,3.7920000000000003,26.562426
1093,2022-01-21,3.889,26.562426
1094,2022-01-22,3.389,26.562426
1095,2022-01-23,0.0,26.562426
1096,2022-01-24,4.183,26.562426
1097,2022-01-25,0.867,26.562426
1098,2022-01-26,2.662,26.562426
1099,2022-01-27,8.929,26.562426
1100,2022-01-28,5.108,26.562426
1101,2022-01-29,2.944,26.562426
1102,2022-01-30,5.256,26.562426
1103,2022-01-31,3.137,26.562426
1104,2022-02-01,0.4699999999999999,26.562426
1105,2022-02-02,3.93,26.562426
1106,2022-02-03,2.926,26.562426
1107,2022-02-04,1.405,26.562426
1108,2022-02-05,0.403,26.562426
1109,2022-02-06,1.06,26.562426
1110,2022-02-07,3.924,26.562426
1111,2022-02-08,6.198,26.562426
1112,2022-02-09,0.0,26.562426
1113,2022-02-10,2.026,26.562426
1114,2022-02-11,3.7659999999999996,26.562426
1115,2022-02-12,0.0,26.562426
1116,2022-02-13,7.243999999999999,26.562426
1117,2022-02-14,3.535,26.562426
1118,2022-02-15,2.032,26.562426
1119,2022-02-16,1.053,26.562426
1120,2022-02-17,2.254,26.562426
1121,2022-02-18,3.967,26.562426
1122,2022-02-19,1.392,26.562426
1123,2022-02-20,0.0,26.562426
1124,2022-02-21,3.771,26.562426
1125,2022-02-22,0.143,26.562426
1126,2022-02-23,2.399,26.562426
1127,2022-02-24,1.982,26.562426
1128,2022-02-25,0.0,26.562426
1129,2022-02-26,2.204,26.562426
1130,2022-02-27,3.377,26.562426
1131,2022-02-28,7.694,26.562426
1132,2022-03-01,5.701,26.562426
1133,2022-03-02,3.538,26.562426
1134,2022-03-03,2.683,26.562426
1135,2022-03-04,7.026,26.562426
1136,2022-03-05,3.271,26.562426
1137,2022-03-06,12.607,26.562426
1138,2022-03-07,7.951,26.562426
1139,2022-03-08,3.469,26.562426
1140,2022-03-09,1.141,26.562426
1141,2022-03-10,1.852,26.562426
1142,2022-03-11,6.644,26.562426
1143,2022-03-12,3.752,26.562426
1144,2022-03-13,7.531,26.562426
1145,2022-03-14,51.248,26.562426
1146,2022-03-15,47.736,26.562426
1147,2022-03-16,68.467,26.562426
1148,2022-03-17,35.07,26.562426
1149,2022-03-18,27.545,26.562426
1150,2022-03-19,25.062,26.562426
1151,2022-03-20,24.539,26.562426
1152,2022-03-21,19.645,26.562426
1153,2022-03-22,14.745000000000001,26.562426
1154,2022-03-23,20.339,26.562426
1155,2022-03-24,14.405,26.562426
1156,2022-03-25,19.441,26.562426
1157,2022-03-26,28.995000000000005,26.562426
1158,2022-03-27,180.089,26.562426
1159,2022-03-28,204.876,26.562426
1160,2022-03-29,113.835,26.562426
1161,2022-03-30,72.352,26.562426
1162,2022-03-31,64.426,26.562426
1163,2022-04-01,47.744,26.562426
1164,2022-04-02,43.444,26.562426
1165,2022-04-03,36.769,26.562426
1166,2022-04-04,35.284,26.562426
1167,2022-04-05,26.757,26.562426
1168,2022-04-06,26.891,26.562426
1169,2022-04-07,25.269,26.562426
1170,2022-04-08,8.13,26.562426
1171,2022-04-09,22.988,26.562426
1172,2022-04-10,21.5,26.562426
1173,2022-04-11,24.062,26.562426
1174,2022-04-12,20.481,26.562426
1175,2022-04-13,27.448,26.562426
1176,2022-04-14,29.025,26.562426
1177,2022-04-15,43.164,26.562426
